ID_BANDA;BANDA;TITULO;ANIO;ESTILO;FUENTE;DISCO;URL;FLAGS;MATCH
166;BCT La Esperanza;Ñuca Wawalla;2022;CCTT;deezer;Guamote;https://www.deezer.com/track/2928081231;sin_autor_detectado,banda_estreno_sin_verificar;
166;BCT La Esperanza;Ñuka Kuyak Yayitu;2022;CCTT;deezer;Guamote;https://www.deezer.com/track/2928081251;sin_autor_detectado,banda_estreno_sin_verificar;
166;BCT La Esperanza;Sawarina;2022;CCTT;deezer;Guamote;https://www.deezer.com/track/2928081181;sin_autor_detectado,banda_estreno_sin_verificar;
166;BCT La Esperanza;Señor Te Buscare;2022;CCTT;deezer;Guamote;https://www.deezer.com/track/2928081281;sin_autor_detectado,banda_estreno_sin_verificar;
166;BCT La Esperanza;Tukuy Llakta;2022;CCTT;deezer;Guamote;https://www.deezer.com/track/2928081171;sin_autor_detectado,banda_estreno_sin_verificar;
166;BCT La Esperanza;Y murió por Amor;2022;CCTT;deezer;Concierto Bajo Palio 2022 (En Vivo);https://www.deezer.com/track/3473383261;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.75
16;BCT Las Cigarreras;Agnus Dei (Santiago 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/agnus-dei-santiago-2024/1747772584?i=1747774327&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Agnus Dei (Santo Ángel 2025);2025;CCTT;apple;Cuaresma 2025... Suena Cigarreras;https://music.apple.com/es/album/agnus-dei-santo-%C3%A1ngel-2025/1803946564?i=1803946576&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Al compás de las sevillanas;2021;CCTT;apple;Llena eres de música (Live);https://music.apple.com/es/album/al-comp%C3%A1s-de-las-sevillanas-live/1556702677?i=1556702688&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.816
16;BCT Las Cigarreras;Al pie de tu Santa Cruz (Santo Ángel 2025);2025;CCTT;apple;Cuaresma 2025... Suena Cigarreras;https://music.apple.com/es/album/al-pie-de-tu-santa-cruz-santo-%C3%A1ngel-2025/1803946564?i=1803946573&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Amazing Grace;1994;CCTT;deezer;Pasión y Música;https://www.deezer.com/track/3199685051;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Amor de Madre (San Gonzalo 2025);2025;CCTT;apple;Cuaresma 2025... Suena Cigarreras;https://music.apple.com/es/album/amor-de-madre-san-gonzalo-2025/1803946564?i=1803946567&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Ante Caifás... El Hijo de Dios (Santiago 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/ante-caif%C3%A1s-el-hijo-de-dios-santiago-2024/1747772584?i=1747774550&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.794
16;BCT Las Cigarreras;Ave María (Los Estudiantes 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/ave-mar%C3%ADa-los-estudiantes-2024/1747772584?i=1747773472&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Cigarreros por la Gracia de Dios;2021;CCTT;apple;Llena eres de música (Live);https://music.apple.com/es/album/cigarreros-por-la-gracia-de-dios-live/1556702677?i=1556702679&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.792
16;BCT Las Cigarreras;Cordis Mariae (Los Estudiantes 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/cordis-mariae-los-estudiantes-2024/1747772584?i=1747773494&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Cristo del Soberano Poder (San Gonzalo 2024);2024;CCTT;apple;Galardón Madre Cigarrera 2024;https://music.apple.com/es/album/cristo-del-soberano-poder-san-gonzalo-2024/1786202111?i=1786202112&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Crucifixus (Santo Ángel 2025);2025;CCTT;apple;Cuaresma 2025... Suena Cigarreras;https://music.apple.com/es/album/crucifixus-santo-%C3%A1ngel-2025/1803946564?i=1803946578&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;De canela y clavo;2024;CCTT;deezer;De canela y clavo (Live);https://www.deezer.com/track/2814052832;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Divina Pastora de Cantillana (Los Gitanos 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/divina-pastora-de-cantillana-los-gitanos-2024/1747772584?i=1747772840&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.767
16;BCT Las Cigarreras;Ego Sum (San Gonzalo 2024);2024;CCTT;apple;Galardón Madre Cigarrera 2024;https://music.apple.com/es/album/ego-sum-san-gonzalo-2024/1786202111?i=1786202114&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;El Cachorro (San Jacinto 2025);2025;CCTT;apple;Cuaresma 2025... Suena Cigarreras;https://music.apple.com/es/album/el-cachorro-san-jacinto-2025/1803946564?i=1803946579&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;El fandango cigarrero;2021;CCTT;apple;Llena eres de música (Live);https://music.apple.com/es/album/el-fandango-cigarrero-live/1556702677?i=1556702689&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;El romerito;2024;CCTT;deezer;El romerito;https://www.deezer.com/track/2872679812;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;El Santísimo Cristo del Amor (Santiago 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/el-sant%C3%ADsimo-cristo-del-amor-santiago-2024/1747772584?i=1747773950&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.784
16;BCT Las Cigarreras;En mis recuerdos... (Los Gitanos 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/en-mis-recuerdos-los-gitanos-2024/1747772584?i=1747773232&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;En tu Buena Muerte (Los Estudiantes 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/en-tu-buena-muerte-los-estudiantes-2024/1747772584?i=1747773629&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Gath Shemânîm (Santiago 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/gath-shem%C3%A2n%C3%AEm-santiago-2024/1747772584?i=1747774558&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Gath Shemânîm (Santo Ángel 2025);2025;CCTT;apple;Cuaresma 2025... Suena Cigarreras;https://music.apple.com/es/album/gath-shem%C3%A2n%C3%AEm-santo-%C3%A1ngel-2025/1803946564?i=1803946577&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Gonna fly now;2021;CCTT;apple;Llena eres de música (Live);https://music.apple.com/es/album/gonna-fly-now-live/1556702677?i=1556702684&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Inspiración (Los Gitanos 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/inspiraci%C3%B3n-los-gitanos-2024/1747772584?i=1747772862&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Jackson Eternal;2021;CCTT;apple;Llena eres de música (Live);https://music.apple.com/es/album/jackson-eternal-live/1556702677?i=1556702687&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;La Cruz Gitana (Los Gitanos 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/la-cruz-gitana-los-gitanos-2024/1747772584?i=1747772585&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;La Malagueña Cigarrera;2024;CCTT;deezer;La Malagueña Cigarrera (Estreno 2024);https://www.deezer.com/track/3090689281;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;La Victoria de la Fe;2013;CCTT;deezer;Homenaje de la música de Las Cigarreras a su Hermandad;https://www.deezer.com/track/2295688685;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.829
16;BCT Las Cigarreras;Las olas del Danubio;2021;CCTT;apple;Llena eres de música (Live);https://music.apple.com/es/album/las-olas-del-danubio-live/1556702677?i=1556702683&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Le Toca a tu Corazón;2015;CCTT;apple;Le Toca a tu Corazón (feat. Las Cigarreras) [Single Version] [Single Version];https://music.apple.com/es/album/le-toca-a-tu-coraz%C3%B3n-feat-las-cigarreras-single-version/1587919033?i=1587919037&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Los costaleros;2021;CCTT;apple;Llena eres de música (Live);https://music.apple.com/es/album/los-costaleros-live/1556702677?i=1556702696&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.833
16;BCT Las Cigarreras;Los juicios del Hijo de Dios (Tetralogía);2025;CCTT;deezer;Cuaresma 2025... Suena Cigarreras;https://www.deezer.com/track/3291512091;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Los juicios del Hijo de Dios (Tetralogía) [San Jacinto 2025];2025;CCTT;apple;Cuaresma 2025... Suena Cigarreras;https://music.apple.com/es/album/los-juicios-del-hijo-de-dios-tetralog%C3%ADa-san-jacinto-2025/1803946564?i=1803946730&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Luz de Misericordia (Santo Ángel 2025);2025;CCTT;apple;Cuaresma 2025... Suena Cigarreras;https://music.apple.com/es/album/luz-de-misericordia-santo-%C3%A1ngel-2025/1803946564?i=1803946574&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Madre de Dios (Los Estudiantes 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/madre-de-dios-los-estudiantes-2024/1747772584?i=1747773486&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Maestro (Santo Ángel 2025);2025;CCTT;apple;Cuaresma 2025... Suena Cigarreras;https://music.apple.com/es/album/maestro-santo-%C3%A1ngel-2025/1803946564?i=1803946572&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;María, Reina y Madre (Santiago 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/mar%C3%ADa-reina-y-madre-santiago-2024/1747772584?i=1747774317&uo=4;sin_autor_detectado,posible_popurri,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Más cerca, oh Dios, de ti;2026;CCTT;deezer;Cuaresma 2026... Suena Cigarreras;https://www.deezer.com/track/3905984881;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Mi Cristo de recogía (San Gonzalo 2025);2025;CCTT;apple;Cuaresma 2025... Suena Cigarreras;https://music.apple.com/es/album/mi-cristo-de-recog%C3%ADa-san-gonzalo-2025/1803946564?i=1803946565&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Noches de Adra;2021;CCTT;apple;Llena eres de música (Live);https://music.apple.com/es/album/noches-de-adra-live/1556702677?i=1556702686&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Nuestra Señora de Consolación y Lágrimas (Santiago 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/nuestra-se%C3%B1ora-de-consolaci%C3%B3n-y-l%C3%A1grimas-santiago-2024/1747772584?i=1747773959&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.851
16;BCT Las Cigarreras;Oración de Gloria (San Gonzalo 2024);2024;CCTT;apple;Galardón Madre Cigarrera 2024;https://music.apple.com/es/album/oraci%C3%B3n-de-gloria-san-gonzalo-2024/1786202111?i=1786202115&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Parade of the charioteers;2021;CCTT;apple;Llena eres de música (Live);https://music.apple.com/es/album/parade-of-the-charioteers-live/1556702677?i=1556702681&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Pasión, Muerte y Resurrección (Los Estudiantes 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/pasi%C3%B3n-muerte-y-resurrecci%C3%B3n-los-estudiantes-2024/1747772584?i=1747773254&uo=4;sin_autor_detectado,posible_popurri,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Real;2022;CCTT;deezer;IX Ciclo de Conciertos «Manolo Pardo… In Memoriam»;https://www.deezer.com/track/1701602827;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Real y Hasta siempre, Soberano (San Gonzalo 2024);2024;CCTT;apple;Galardón Madre Cigarrera 2024;https://music.apple.com/es/album/marcha-real-y-hasta-siempre-soberano-san-gonzalo-2024/1786202111?i=1786202118&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Refúgiame (Santiago 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/ref%C3%BAgiame-santiago-2024/1747772584?i=1747774310&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Réquiem (Los Estudiantes 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/r%C3%A9quiem-los-estudiantes-2024/1747772584?i=1747773634&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Sagrada Victoria;2013;CCTT;deezer;Homenaje de la música de Las Cigarreras a su Hermandad;https://www.deezer.com/track/2295688775;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.8
16;BCT Las Cigarreras;Salve de la Misa del Alba;2022;CCTT;deezer;IX Ciclo de Conciertos «Manolo Pardo… In Memoriam»;https://www.deezer.com/track/1701602727;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Sanctae Crucis (Santo Ángel 2025);2025;CCTT;apple;Cuaresma 2025... Suena Cigarreras;https://music.apple.com/es/album/sanctae-crucis-santo-%C3%A1ngel-2025/1803946564?i=1803946575&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Señor de Sevilla (San Gonzalo 2025);2025;CCTT;apple;Cuaresma 2025... Suena Cigarreras;https://music.apple.com/es/album/se%C3%B1or-de-sevilla-san-gonzalo-2025/1803946564?i=1803946568&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Soberano (San Gonzalo 2025);2025;CCTT;apple;Cuaresma 2025... Suena Cigarreras;https://music.apple.com/es/album/soberano-san-gonzalo-2025/1803946564?i=1803946570&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Sobre los pies te lleva Sevilla (Los Gitanos 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/sobre-los-pies-te-lleva-sevilla-los-gitanos-2024/1747772584?i=1747772849&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.785
16;BCT Las Cigarreras;Sobre los pies te lleva Sevilla (San Gonzalo 2025);2025;CCTT;apple;Cuaresma 2025... Suena Cigarreras;https://music.apple.com/es/album/sobre-los-pies-te-lleva-sevilla-san-gonzalo-2025/1803946564?i=1803946569&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.785
16;BCT Las Cigarreras;Subida al Calvario;2013;CCTT;deezer;Homenaje de la música de Las Cigarreras a su Hermandad;https://www.deezer.com/track/2295688725;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;The Throne Room;2021;CCTT;apple;Llena eres de música (Live);https://music.apple.com/es/album/the-throne-room-live/1556702677?i=1556702685&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Un cielo para mí Virgen (San Gonzalo 2024);2024;CCTT;apple;Galardón Madre Cigarrera 2024;https://music.apple.com/es/album/un-cielo-para-m%C3%AD-virgen-san-gonzalo-2024/1786202111?i=1786202116&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Virgen de la Salud (San Gonzalo 2024);2024;CCTT;apple;Galardón Madre Cigarrera 2024;https://music.apple.com/es/album/virgen-de-la-salud-san-gonzalo-2024/1786202111?i=1786202113&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Virgen de la Victoria (Santiago 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/virgen-de-la-victoria-santiago-2024/1747772584?i=1747774160&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.75
16;BCT Las Cigarreras;Y en la otra orilla...;2024;CCTT;deezer;Cuaresma 2024... Suena Cigarreras;https://www.deezer.com/track/2814089642;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Y en la otra orilla... (Los Gitanos 2024);2024;CCTT;apple;Cuaresma 2024... Suena Cigarreras;https://music.apple.com/es/album/y-en-la-otra-orilla-los-gitanos-2024/1747772584?i=1747773067&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;¡Y Tú, Estrella! (San Gonzalo 2025);2025;CCTT;apple;Cuaresma 2025... Suena Cigarreras;https://music.apple.com/es/album/y-t%C3%BA-estrella-san-gonzalo-2025/1803946564?i=1803946566&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
16;BCT Las Cigarreras;Yo soy (San Gonzalo 2024);2024;CCTT;apple;Galardón Madre Cigarrera 2024;https://music.apple.com/es/album/yo-soy-san-gonzalo-2024/1786202111?i=1786202117&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
23;BCT Presentación al Pueblo;En la Noche de Triana;2023;CCTT;deezer;En la Noche de Triana;https://www.deezer.com/track/2400623305;sin_autor_detectado,banda_estreno_sin_verificar;
23;BCT Presentación al Pueblo;En Tu Silencio;2026;CCTT;deezer;En Tu Silencio;https://www.deezer.com/track/3919889831;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.824
23;BCT Presentación al Pueblo;L´AZAR;2024;CCTT;deezer;L´AZAR;https://www.deezer.com/track/2936834361;sin_autor_detectado,banda_estreno_sin_verificar;
23;BCT Presentación al Pueblo;Mi Dios;2022;CCTT;deezer;Mi Dios;https://www.deezer.com/track/2193413507;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.769
23;BCT Presentación al Pueblo;Por Siempre, Presentación;2022;CCTT;deezer;Por Siempre, Presentación (En Vivo);https://www.deezer.com/track/2213255877;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.809
23;BCT Presentación al Pueblo;Tu Cruz es la Verdad;2026;CCTT;deezer;Tu Cruz es la Verdad;https://www.deezer.com/track/3919881291;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.778
24;BCT Rosario;Aires de Tu Barrio;2018;CCTT;deezer;Sentirse Rosario;https://www.deezer.com/track/562374682;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.833
24;BCT Rosario;Amor Sentido;2018;CCTT;deezer;Sentirse Rosario;https://www.deezer.com/track/562374652;sin_autor_detectado,banda_estreno_sin_verificar;
24;BCT Rosario;Con el Alma;2018;CCTT;deezer;Sentirse Rosario;https://www.deezer.com/track/562374562;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.857
24;BCT Rosario;Cuando Suene Rosario...;2018;CCTT;deezer;Devoción;https://www.deezer.com/track/562374412;sin_autor_detectado,banda_estreno_sin_verificar;
24;BCT Rosario;De Cádiz... Un Rosario;2022;CCTT;deezer;De Cádiz... Un Rosario;https://www.deezer.com/track/1704911797;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.75
24;BCT Rosario;Himno Cofrade;2021;CCTT;deezer;En Nuestros Corazones;https://www.deezer.com/track/1399456662;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.75
24;BCT Rosario;Padre Jesús Nazareno;2018;CCTT;deezer;Sentirse Rosario;https://www.deezer.com/track/562374592;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.889
24;BCT Rosario;Rey Desnudo;2018;CCTT;deezer;Sentirse Rosario;https://www.deezer.com/track/562374612;sin_autor_detectado,banda_estreno_sin_verificar;
24;BCT Rosario;Sagrada Familia;2022;CCTT;deezer;Sagrada Familia;https://www.deezer.com/track/1704979717;sin_autor_detectado,banda_estreno_sin_verificar;
24;BCT Rosario;Señor de Cádiz;2022;CCTT;deezer;Señor de Cádiz;https://www.deezer.com/track/1829767897;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.812
24;BCT Rosario;Sólo Tú, Soledad;2022;CCTT;deezer;Sólo Tú, Soledad;https://www.deezer.com/track/1829775817;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.786
24;BCT Rosario;Un Nuevo Amanecer;2013;CCTT;deezer;Eternidad;https://www.deezer.com/track/562374282;sin_autor_detectado,banda_estreno_sin_verificar;
24;BCT Rosario;Una Semana Santa;2018;CCTT;deezer;Sentirse Rosario;https://www.deezer.com/track/562374672;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.857
7;BCT Sol;1;2023;CCTT;deezer;Sonidos de Sevilla (XV Aniversario);https://www.deezer.com/track/2472687431;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Al Amanecer del Día Siguiente;2023;CCTT;deezer;Cuando la Semana Santa Empieza;https://www.deezer.com/track/2182411167;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Asamblea;2023;CCTT;deezer;Sonidos de Sevilla (XV Aniversario);https://www.deezer.com/track/2472687521;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Campanilleros;2023;CCTT;deezer;Sonidos de Sevilla (XV Aniversario);https://www.deezer.com/track/2472687421;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Centuria Romana;2021;CCTT;deezer;Sones de Sol;https://www.deezer.com/track/1213311162;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.769
7;BCT Sol;Consolación y Lágrimas;1985;CCTT;deezer;Clásicos de la Música Cofrade I;https://www.deezer.com/track/581211632;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.857
7;BCT Sol;de Granaderos;2023;CCTT;deezer;Sonidos de Sevilla (XV Aniversario);https://www.deezer.com/track/2472687491;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Diana Florera;2023;CCTT;deezer;Sonidos de Sevilla (XV Aniversario);https://www.deezer.com/track/2472687451;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Dolorosa;1985;CCTT;deezer;Clásicos de la Música Cofrade I;https://www.deezer.com/track/581211592;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.842
7;BCT Sol;El Alto;2023;CCTT;deezer;Sonidos de Sevilla (XV Aniversario);https://www.deezer.com/track/2472687531;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;El Bando;2023;CCTT;deezer;Sonidos de Sevilla (XV Aniversario);https://www.deezer.com/track/2472687481;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Evocación;1989;CCTT;apple;Banda de Cornetas y Tambores Nuestra Señora del Sol;https://music.apple.com/es/album/evocaci%C3%B3n/1676290216?i=1676291041&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.857
7;BCT Sol;Fandango;2021;CCTT;deezer;Sones de Sol;https://www.deezer.com/track/1213311182;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Gozos de la Inmaculada;2023;CCTT;deezer;Sol. XX Aniversario;https://www.deezer.com/track/2182417477;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Himno a la Bandera;2023;CCTT;deezer;Sonidos de Sevilla (XV Aniversario);https://www.deezer.com/track/2472687441;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Jesús Rico;1989;CCTT;apple;Banda de Cornetas y Tambores Nuestra Señora del Sol;https://music.apple.com/es/album/jes%C3%BAs-rico/1676290216?i=1676291050&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.87
7;BCT Sol;Julio Romero de Torres;2021;CCTT;deezer;Sones de Sol;https://www.deezer.com/track/1213311172;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;La Misa;2023;CCTT;deezer;Sonidos de Sevilla (XV Aniversario);https://www.deezer.com/track/2472687501;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;La Música de la Esperanza;2024;CCTT;deezer;La Música de la Esperanza;https://www.deezer.com/track/3155066251;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.808
7;BCT Sol;La Música de Sevilla: Sonidos de la Madrugá;2025;CCTT;deezer;La Música de Sevilla: Sonidos de la Madrugá;https://www.deezer.com/track/3262126701;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;La Navegación;2012;CCTT;deezer;Sol de Pasión. Selección Musical para Semana Santa;https://www.deezer.com/track/30038611;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;La Rosa del Arenal (Rearmonización 2019);2024;CCTT;deezer;La Rosa del Arenal (Rearmonización 2019) (Live);https://www.deezer.com/track/2813286962;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Los Soldados;2012;CCTT;deezer;Sol de Pasión. Selección Musical para Semana Santa;https://www.deezer.com/track/30038631;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Muerte;2012;CCTT;deezer;Sol de Pasión. Selección Musical para Semana Santa;https://www.deezer.com/track/30038691;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Noche Flamenca;2021;CCTT;deezer;Sones de Sol;https://www.deezer.com/track/1213311142;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Palilleras;2021;CCTT;deezer;Sones de Sol;https://www.deezer.com/track/1213311152;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Paso Ligero;2023;CCTT;deezer;Sonidos de Sevilla (XV Aniversario);https://www.deezer.com/track/2472687471;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Piedad Coronada;2025;CCTT;deezer;Piedad Coronada;https://www.deezer.com/track/3326415341;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Plumas por Sevilla;2021;CCTT;deezer;Sones de Sol;https://www.deezer.com/track/1213311132;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.762
7;BCT Sol;Procesión Tercera Caida;2012;CCTT;deezer;Sol de Pasión. Selección Musical para Semana Santa;https://www.deezer.com/track/30038621;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Real;2023;CCTT;deezer;Sol. XX Aniversario;https://www.deezer.com/track/2182417517;sin_autor_detectado,banda_estreno_sin_verificar;
